49-6367881,USD,RUB,11/3/16 16:17,6061.51
34-4575472,EUR,IDR,11/11/16 18:22,5321.83
38-6178505,CNY,CNY,7/29/16 2:16,15.48
43-1946349,KRW,THB,8/21/16 20:27,1979.44
66-5039034,RUB,IDR,9/25/16 8:22,6481.63
68-4039402,CNY,IRR,12/9/16 13:08,7581.17
95-8325291,NOK,NGN,10/1/16 6:54,7868.85
60-1770133,CNY,CNY,7/28/16 16:45,8138.35
96-6559888,RUB,EUR,2/23/17 10:36,2960.76
23-1823120,UGX,IDR,3/20/17 0:51,2990.28
52-8776076,ARS,PEN,11/18/16 14:18,2310.97
31-9246355,PAB,IDR,5/31/16 17:48,4543.48
17-4283614,COP,CZK,3/6/17 2:27,3395.22
59-6205761,CNY,IDR,6/11/16 3:30,873.43
77-7442067,PEN,CNY,5/11/17 15:17,5941.91
92-8084322,EUR,IDR,11/2/16 15:26,7547.86
58-6218495,IDR,USD,4/23/17 0:15,9897.74
02-3309232,USD,RUB,5/5/17 13:46,412.78
22-1201015,PEN,MXN,5/3/17 6:21,4374.31
02-4460782,CNY,EUR,9/10/16 21:14,7535.18
10-1085979,IDR,SEK,5/26/16 15:22,8940.27
91-0072220,EUR,USD,8/22/16 20:43,277.98
76-4901442,UZS,CNY,7/21/16 5:08,5488.69
16-8958750,CNY,IDR,1/18/17 0:41,6095.31
83-8877393,RSD,YER,4/1/17 16:22,3079.79
19-4607292,CNY,CNY,4/25/17 1:34,5364.33
24-2530423,PLN,IDR,1/24/17 15:37,686.2
06-7857614,USD,RUB,8/25/16 17:18,4034.76
29-3517730,CAD,CZK,10/27/16 5:37,3718.05
97-7171475,CNY,CNY,6/3/16 22:29,6785.63
57-8370777,USD,IQD,3/13/17 22:18,9278.8
81-2531782,IDR,ALL,3/12/17 9:21,8627.97
69-2446928,RUB,VND,6/3/16 20:34,2261.73
96-3607813,RUB,IDR,5/6/17 3:35,8462.6
27-5274087,CNY,SYP,1/22/17 17:37,6430.86
01-2313135,EUR,PHP,2/13/17 10:52,8006.76
11-7575384,BGN,IDR,2/6/17 22:20,9038.05
99-8026951,BDT,EUR,6/22/16 5:16,426.08
49-0717615,BOB,CNY,9/11/16 20:41,4483.67
22-8519405,EUR,CNY,12/18/16 9:57,8260.54
46-3384664,PHP,CNY,3/6/17 8:03,3887.12
73-6454348,CNY,USD,6/17/16 20:21,2818.19
60-4640111,PEN,PHP,7/19/16 19:04,6507.73
13-1870646,COP,BRL,9/5/16 8:58,9734.11
38-5854674,PLN,EUR,8/24/16 0:46,2305.67
77-1795051,CZK,CNY,11/15/16 21:47,5073.22
01-6242483,PHP,IDR,10/6/16 2:28,979.39
59-7925350,EUR,CNY,5/8/17 9:33,1664.21
28-7453868,HNL,EUR,12/19/16 20:27,4980.37
41-3665239,SEK,UAH,9/29/16 21:45,3322.45
17-6350791,EUR,CNY,2/18/17 19:26,1025.03
44-9730328,IDR,UAH,9/23/16 5:43,5297.57
25-2580483,IDR,ARS,3/21/17 5:16,1914.54
04-7523151,EUR,EUR,5/18/17 6:35,2964.43
81-1070484,EUR,EUR,1/3/17 22:56,5937.23
42-5398761,IDR,CNY,3/7/17 17:45,5923.74
01-7156995,IQD,IDR,10/21/16 3:40,9512.27
54-4616262,PHP,RUB,5/14/17 6:06,321.83
16-0463726,THB,HNL,3/17/17 6:20,8207.02
53-5357558,EUR,PLN,11/15/16 11:57,8557.66
81-1575048,PHP,IDR,3/25/17 14:18,5211.22
35-6002333,CNY,JPY,11/24/16 0:04,8005.07
34-9521748,CNY,TMT,11/9/16 10:55,6972.87
33-8558334,NAD,IDR,8/20/16 14:29,3899.63
99-5023417,CNY,PLN,7/13/16 23:46,4246.27
32-4529041,CNY,AMD,3/27/17 12:28,9480.64
03-9107488,CNY,CRC,9/1/16 18:53,9328.17
23-5247925,CNY,EUR,5/16/17 2:35,3133.26
42-5586987,VND,PHP,9/5/16 22:21,8393.15
49-2246077,PHP,PHP,4/7/17 9:21,8348.42
73-9756906,VEF,IDR,7/28/16 16:10,7278.97
87-5936998,EUR,IDR,10/19/16 4:57,8406.3
23-6909367,EUR,IDR,11/16/16 2:38,4078.23
21-8338177,EUR,CZK,11/14/16 14:54,1735.36
47-7768410,VEF,CUP,3/14/17 20:48,5691.51
52-6173491,ARS,MXN,5/24/16 1:36,6036.57
36-7344732,CNY,COP,11/12/16 17:28,2475.01
60-6559255,ARS,RUB,5/5/17 20:43,8583.06
01-9736175,EGP,ARS,7/24/16 13:56,9718.26
11-9219421,USD,BRL,12/9/16 8:03,3313.53
93-1245236,CNY,EUR,8/24/16 19:16,6367.87
38-1094326,CNY,ARS,9/16/16 14:49,2231.99
01-7268068,CNY,JPY,7/23/16 1:41,9933.86
18-0337635,BZD,NOK,6/30/16 11:15,6593.67
26-9278438,ARS,IDR,4/11/17 11:19,1529.52
98-5490053,XAF,RUB,3/13/17 8:08,1867.8
84-5061556,PLN,CNY,3/12/17 23:40,5683.25
13-4211102,TND,XAF,11/20/16 14:49,918.62
49-9777033,NGN,PHP,12/14/16 2:47,9705.43
02-0677442,EUR,NZD,10/5/16 23:28,1158.21
05-9578102,UAH,CNY,11/15/16 20:42,2689.05
22-8116049,PLN,UAH,12/21/16 11:11,9621.59
12-8546592,CAD,UAH,6/4/16 7:44,7767.33
44-8582236,IDR,VND,11/9/16 8:46,9178.68
74-7100239,BRL,CNY,3/25/17 19:54,8093.33
37-9253611,EUR,BRL,10/5/16 3:22,8513.06
69-5174251,CNY,RUB,7/8/16 13:45,5686.47
38-1580043,EUR,BGN,3/22/17 8:14,2821.2
43-1096286,SEK,CNY,6/26/16 2:37,6315.71
43-3799747,CNY,RUB,9/26/16 9:56,1074.19
62-2823511,EUR,NIO,11/30/16 4:44,970.1
53-2037835,USD,XCD,7/22/16 17:32,7261.85
09-2615254,COP,RUB,5/9/17 2:21,4075.61
50-8014144,CNY,ARS,3/25/17 3:43,8928.89
17-1537609,EUR,IDR,2/4/17 14:48,8053.48
08-3683464,KPW,EUR,2/24/17 21:43,2633.18
65-7141848,CNY,RUB,8/24/16 19:24,1906.5
50-0830088,CZK,THB,3/6/17 20:19,9092.13
50-3719164,RUB,PHP,8/18/16 9:07,937
65-6308673,KHR,CNY,12/7/16 17:08,9522.48
07-0392151,ALL,USD,7/9/16 19:13,6886.18
74-3739247,ILS,IDR,9/22/16 0:08,3961.67
28-9714767,CNY,EUR,7/23/16 11:10,1036.7
39-1765765,RUB,EUR,2/17/17 21:45,2965.71
14-3803007,EUR,CNY,4/14/17 8:45,2205.86
61-4522690,USD,KWD,1/26/17 20:40,3163.48
09-0806886,JMD,RUB,6/29/16 14:54,2153.76
90-6108449,UAH,YER,9/7/16 23:31,7439.77
43-3237632,AMD,BRL,11/27/16 6:19,7733.15
55-0462955,GTQ,CAD,6/18/16 17:54,504.26
05-6348195,USD,CNY,8/15/16 21:11,2996.31
69-6921426,CNY,CNY,6/18/16 23:41,8370.43
39-0877823,PHP,CNY,10/25/16 6:04,6060.68
42-9867486,PHP,CNY,12/30/16 5:57,2059.76
66-8789345,THB,IDR,7/14/16 17:05,2401.78
69-4891038,CNY,RUB,9/23/16 10:18,3555.82
80-5455175,ILS,EUR,7/29/16 16:34,5946.51
16-6205938,CNY,PLN,10/31/16 23:10,9543.79
61-5851175,CNY,EUR,5/2/17 21:55,9710.78
55-7323781,RSD,PHP,7/19/16 17:49,1763.68
99-0235422,XAF,IDR,12/20/16 23:26,9514.29
75-0135461,CNY,CNY,3/28/17 9:56,8971.49
77-0164081,EUR,EUR,7/9/16 15:48,4555.92
36-2939890,PLN,EUR,7/26/16 1:47,1111.43
31-2633168,BRL,EUR,10/3/16 11:22,3292.89
26-8162968,SYP,CNY,3/7/17 11:01,5380.52
34-5487884,PHP,AFN,10/16/16 6:34,9562.44
71-7532477,RUB,PHP,1/29/17 20:25,6803.93
43-0406406,RSD,RUB,1/22/17 13:12,5048.02
03-6000013,XOF,COP,5/17/17 9:57,2409.04
90-4597222,EUR,PKR,11/28/16 7:52,9332.43
53-8993602,EUR,RUB,3/26/17 19:47,4486.11
40-8202702,CNY,SEK,9/27/16 19:46,8349.34
84-9878030,EUR,CNY,7/28/16 16:32,2305.72
23-5432182,PHP,BRL,5/2/17 18:35,2957.39
49-8064325,CNY,EUR,9/3/16 20:20,1707.72
34-0482930,ZMW,USD,5/6/17 8:30,2046.54
03-1909846,MXN,THB,3/20/17 16:55,1768.11
05-9345873,CLP,CNY,2/9/17 2:00,7517.18
32-3354376,CNY,PLN,11/18/16 15:52,8247.34
27-6736487,PKR,IDR,6/3/16 14:21,8958.88
39-7891163,IDR,RUB,12/14/16 18:04,5416.5
57-5850711,VND,SEK,11/12/16 4:42,497.97
45-1447931,SEK,BDT,7/19/16 16:14,5412.42
20-8187384,IRR,RUB,2/4/17 2:49,6646.33
11-8715267,EUR,PLN,6/27/16 3:03,2239.37
31-1296740,CNY,CNY,2/18/17 19:07,8292.03
78-9342154,IDR,IDR,1/21/17 20:25,8267.34
14-4164602,RUB,BGN,7/20/16 19:45,2212.47
54-0621385,IDR,SYP,6/15/16 0:41,2043.21
75-6995665,EUR,CNY,7/23/16 0:00,4735.89
60-9744026,IDR,IDR,8/24/16 15:29,3937.02
52-8068988,PHP,GTQ,8/17/16 23:32,7508.39
27-2718032,USD,BRL,2/26/17 6:06,2541.9
32-7871734,ARS,EUR,4/29/17 3:30,5874.32
19-3050284,EUR,RUB,6/15/16 6:19,3335.48
21-8764071,SYP,PHP,8/13/16 23:03,8010.49
06-6680360,PEN,PEN,11/21/16 1:19,2099.17
92-4188768,CNY,IDR,1/4/17 8:59,5701.54
14-0067264,EUR,CNY,12/18/16 14:28,4365.82
51-0317048,EUR,MAD,1/17/17 22:45,3603.38
91-2640490,CNY,CNY,5/6/17 10:31,8145.21
32-6770969,IDR,BRL,11/22/16 18:22,2372.23
30-2418035,EUR,BRL,8/2/16 16:44,2645.85
23-4115917,TZS,EUR,7/30/16 5:03,4190.96
19-2169036,CNY,USD,1/18/17 0:13,4650.52
72-6215254,ETB,CNY,7/22/16 21:36,2580.34
12-3214348,NGN,MXN,10/8/16 16:21,5273.1
64-8947642,RUB,ILS,1/28/17 15:48,6035.51
49-0889201,EUR,USD,4/8/17 0:53,8961.87
29-7932549,EUR,IDR,6/7/16 22:01,3211.94
80-7153236,JOD,RUB,3/23/17 6:20,9877.25
63-1687453,RUB,CNY,2/19/17 13:17,793.35
21-6958753,IDR,PEN,2/9/17 5:33,6334.74
14-9261135,EUR,RUB,7/5/16 11:27,5152.29
38-5289374,PEN,IDR,10/17/16 19:42,9849.31
17-9182822,NIO,UAH,6/21/16 8:25,1919.28
56-3683794,CNY,GEL,4/5/17 0:48,264.6
82-0381433,AZN,ARS,6/22/16 22:35,5179.51
08-4715413,CNY,PHP,8/17/16 18:02,4546.09
12-3574246,MXN,CNY,12/27/16 5:14,8571.5
26-5983418,CNY,CNY,7/14/16 14:48,6081.57
45-5913393,ARS,UAH,7/29/16 16:29,5396.32
65-3089194,PLN,RUB,9/29/16 15:53,8288.09
22-9150504,IDR,EUR,1/7/17 7:11,3334.58
17-0492924,IDR,IDR,8/22/16 22:24,7202.23
81-6140427,CNY,IDR,6/19/16 5:36,7782.2
58-5628535,CNY,IDR,4/5/17 15:35,9198.11
93-2128261,PHP,CNY,10/17/16 0:00,5627.08
56-0649857,CNY,IRR,5/4/17 13:20,775.94
86-6782756,PHP,BRL,9/15/16 19:21,1842.3
77-1047270,PLN,PHP,9/21/16 8:13,8376.56
10-5916224,CAD,EUR,9/12/16 18:13,2062.72
92-4575801,CNY,SYP,6/16/16 16:56,3299.23
87-0002472,PLN,NGN,4/9/17 13:46,7140.28
47-0165915,CNY,IDR,8/5/16 1:08,5173.56
91-5910628,SEK,ARS,5/17/17 1:50,1555.72
87-3831881,BRL,BRL,8/6/16 4:31,3563.18
38-4238141,BRL,CRC,2/22/17 14:44,1792.7
47-7053107,VEF,PLN,8/11/16 19:34,987.89
12-8436829,PHP,PHP,11/11/16 5:24,8470.66
75-0525171,CNY,EGP,5/16/17 11:53,9324.39
33-9573511,CNY,BRL,1/3/17 16:50,6869.86
52-0020017,NOK,ARS,4/7/17 21:47,1338.44
18-3405125,ZAR,UAH,12/14/16 9:26,1720.82
04-5561555,RUB,EUR,4/20/17 1:44,1648.15
32-3249976,CNY,BRL,3/6/17 19:56,9618.22
55-9267010,EUR,CNY,2/3/17 4:14,852.79
16-5227221,IDR,EUR,10/20/16 21:33,252.57
22-6082492,CNY,PEN,8/21/16 17:47,3858.62
79-9677622,SEK,JPY,5/12/17 4:38,6.5
73-6835189,UAH,EUR,11/14/16 20:11,2298.92
60-5138142,IDR,HRK,3/12/17 17:27,517.67
75-9011250,IDR,CNY,10/30/16 8:01,7712.74
96-9983091,CNY,IDR,1/14/17 1:42,4504.33
58-2902165,IDR,RUB,3/18/17 1:26,3167.3
76-0670777,UAH,PHP,5/11/17 8:14,3597.78
79-7245205,CNY,CZK,7/11/16 20:09,7903.6
69-8148557,CAD,CNY,12/23/16 9:51,9253.12
65-0181565,NGN,CNY,9/16/16 6:58,8122.13
15-8537440,EUR,NOK,8/17/16 20:40,2950.65
49-8879104,SEK,EUR,5/26/16 20:07,93.12
11-6870750,ZAR,PHP,8/12/16 22:46,9715.36
84-1899915,AMD,ARS,3/1/17 17:26,4585.79
91-7577502,RUB,CNY,5/17/17 19:57,3669.46
66-6116550,PLN,CNY,4/12/17 18:20,3482.9
26-8946684,IDR,AED,11/25/16 19:13,8978.51
21-8613680,RUB,BRL,2/28/17 1:57,2026.77
58-6122359,EUR,CNY,10/7/16 17:02,2679.6
34-5262361,PHP,PHP,3/22/17 10:06,9478.87
97-7243130,RUB,PHP,1/13/17 23:20,9317.44
76-3136395,SEK,CNY,4/20/17 13:04,821.69
07-1704195,IDR,PHP,2/28/17 21:08,7184.11
22-1216170,IDR,COP,2/18/17 23:51,5611.99
00-6721722,PLN,IDR,4/16/17 4:53,5710.55
83-9932789,RUB,EUR,9/19/16 19:34,1500.89
56-4779605,ARS,BRL,1/2/17 7:50,4401.7
04-2494379,CNY,THB,10/2/16 10:40,3054.01
68-1137705,CNY,EUR,5/23/16 20:02,4308.73
57-0531073,EUR,USD,1/2/17 17:22,1810.89
87-1557012,COP,XOF,3/23/17 8:01,5855.9
02-9760158,SYP,CNY,1/23/17 9:31,9607.36
26-1069851,PLN,RUB,11/29/16 9:11,3686.18
83-4236608,PHP,PHP,12/10/16 17:46,9814.53
40-4813024,JPY,HNL,7/18/16 19:48,6295.87
89-3748686,ANG,HRK,12/31/16 10:17,1643.97
09-3884551,CNY,IDR,8/3/16 21:45,4738.17
14-6740201,EUR,TND,8/13/16 17:02,9531.82
03-2799425,IDR,BRL,3/1/17 10:10,3273.87
79-0451583,CZK,BDT,8/27/16 15:28,5154.17
88-2974499,UAH,SAR,2/2/17 1:45,1492.16
11-4536522,EUR,PKR,12/23/16 8:31,1893.58
79-7471504,CNY,RUB,11/9/16 8:27,9708.18
45-3531277,VND,CNY,8/12/16 21:37,3819.74
13-1224864,IDR,CNY,9/18/16 9:50,9321.6
11-8335063,THB,RUB,12/16/16 7:14,1114.12
68-7603166,IDR,EUR,9/24/16 23:36,5391.24
48-7029519,IDR,EUR,11/24/16 5:45,7076.93
70-8578122,ZAR,PHP,2/16/17 23:23,1561.46
45-1574566,SEK,RUB,9/6/16 9:53,3932.49
24-2406946,SEK,PHP,1/19/17 17:56,965.62
74-7783712,XOF,CNY,11/11/16 0:11,2153.1
81-3539943,MGA,IDR,7/12/16 9:51,3353.36
73-7304554,CNY,PLN,1/21/17 4:49,6313.98
96-9753837,LYD,AZN,7/29/16 17:47,8760.45
15-3677681,AMD,RUB,10/26/16 22:29,3874.93
00-0308963,XOF,EUR,5/21/17 11:26,5861.19
41-0208640,SYP,BRL,1/1/17 16:01,5369.26
25-4666789,RUB,EUR,8/24/16 3:43,2456.1
46-3465702,JPY,CNY,12/10/16 2:06,6531.23
02-0465028,BRL,GBP,1/21/17 10:29,4111.95
99-4664043,EUR,PEN,11/21/16 7:48,7713.11
80-4810171,PEN,SEK,3/25/17 9:07,5696.76
33-6400785,CNY,BRL,5/21/17 1:13,8077.1
21-3800484,CNY,TND,8/30/16 0:16,3516.31
46-5696627,CZK,PHP,8/4/16 6:16,7519.36
28-9074587,PKR,AMD,10/22/16 15:29,812.24
36-2497493,UAH,UAH,3/27/17 3:06,8206.22
82-2439223,USD,KES,9/30/16 16:59,8931.33
20-0686025,CNY,CNY,10/20/16 22:19,5213.37
26-7688916,AZN,EUR,12/4/16 19:20,1935.75
60-4124076,BRL,SEK,1/15/17 2:03,1904.04
28-9005664,CNY,RUB,5/23/16 21:10,8834.14
58-4020709,CNY,PLN,4/5/17 10:21,6679.43
75-3536798,RUB,VND,5/9/17 20:42,862.7
81-0894854,USD,EUR,11/4/16 14:37,5085.65
19-5606814,CNY,EUR,2/9/17 14:30,7827.07
89-2531310,UAH,CNY,2/20/17 9:52,6658.4
14-8032067,ZAR,CNY,1/27/17 17:33,4255.88
47-8994651,RSD,CNY,8/5/16 7:47,6699.79
69-4853936,CNY,UGX,4/5/17 18:24,2798.34
34-1813551,CNY,RUB,6/23/16 20:13,835.48
62-4378125,RUB,IDR,12/26/16 16:28,2521.75
81-1881741,PHP,JPY,2/28/17 0:30,2737.04
85-5737681,EUR,BRL,11/30/16 15:55,3319.78
08-9130092,IDR,EUR,4/8/17 17:11,4325.38
27-3012514,CNY,RUB,4/19/17 18:16,8917.78
73-5037587,BRL,SEK,5/4/17 17:16,5700.98
57-1079098,IDR,CNY,12/12/16 6:15,4892.06
10-9752125,CNY,EUR,6/10/16 18:36,257.55
01-9834776,EUR,EUR,12/19/16 3:22,4216.67
55-5455641,CNY,EUR,6/27/16 12:20,8225.36
86-0325611,CNY,PLN,8/22/16 10:01,6980.79
82-3380876,CAD,XOF,8/15/16 9:40,4647.16
70-7089325,CNY,IDR,1/20/17 18:44,7892.76
43-4120080,EUR,IDR,6/27/16 5:16,4943.86
80-6110601,PLN,HRK,12/16/16 3:13,7994.57
69-3487239,RUB,CNY,4/28/17 9:05,9304.17
11-1740961,ALL,EUR,11/1/16 8:08,2410.64
82-5598867,IRR,SEK,11/16/16 5:18,1058.04
94-3172432,NZD,NGN,6/10/16 12:52,4533.55
00-7576213,IDR,KRW,5/22/16 5:50,1695.59
29-6291044,AOA,CAD,4/13/17 2:34,3919.11
41-3639285,MAD,RUB,10/17/16 4:16,2924.28
98-1739829,ZAR,MWK,8/4/16 12:29,1432.75
84-0896665,PHP,BRL,8/19/16 8:39,6242.44
74-9486549,COP,THB,6/9/16 3:31,9718.78
07-9982326,EUR,IDR,1/10/17 11:40,9979.12
85-3836003,IDR,MXN,10/7/16 18:14,9850.58
22-7418356,THB,EUR,3/16/17 20:30,9616.79
60-7198978,EUR,JPY,12/30/16 1:59,2353.59
50-3927377,RUB,PLN,1/6/17 15:37,5920.66
00-7634027,COP,AFN,12/26/16 21:35,981.15
06-7282167,PLN,CNY,8/21/16 13:53,413.21
75-9638694,IDR,NIO,11/14/16 23:59,4200.64
08-1167564,CNY,PLN,9/10/16 19:00,6898.78
87-5266712,CNY,CNY,9/30/16 6:16,3715.68
91-8225308,VND,EGP,4/11/17 11:10,1418.27
35-3345540,CNY,RWF,12/16/16 2:27,7587.47
98-4307888,CNY,UZS,11/24/16 14:24,7649.14
27-9359371,IDR,SEK,1/29/17 10:30,1673.94
76-5478168,UAH,PLN,4/9/17 16:45,4231.42
35-2992348,EUR,CZK,2/19/17 12:15,1023.79
86-3342129,CNY,RUB,7/11/16 9:01,1893.72
02-1462180,EUR,UAH,11/3/16 0:54,9953.03
52-7906586,EUR,PLN,3/10/17 20:02,7645.87
78-6442464,RSD,EUR,9/4/16 10:18,6674.17
63-3070686,EUR,ARS,1/29/17 21:13,8785.14
43-4383063,PHP,IDR,1/22/17 5:48,2485.95
22-8277142,THB,ARS,9/8/16 5:10,7182.37
98-2422681,NAD,EUR,4/15/17 19:52,5741.38
38-5473077,NOK,CNY,4/21/17 17:02,130.81
12-6536622,PHP,GEL,3/30/17 17:28,7196.07
98-1364611,SEK,YER,7/16/16 20:05,1482.17
33-9351931,EUR,EUR,4/24/17 9:07,7675.65
27-9132375,EUR,CNY,7/27/16 10:14,6531.19
08-7463598,THB,BRL,3/27/17 11:56,793.18
76-6892378,RUB,EUR,3/4/17 23:08,5576.16
58-8164045,CNY,RUB,10/26/16 20:47,330.73
81-1815054,PHP,CNY,10/8/16 3:03,3408.74
11-7647288,CNY,PHP,11/9/16 16:51,67.29
97-1337522,CNY,THB,12/24/16 20:11,9581.85
11-1745585,SEK,PHP,5/30/16 15:18,1006.07
84-8419509,HNL,RUB,8/20/16 1:15,1769.57
15-8798494,XOF,IDR,11/25/16 18:45,7351.18
43-3329379,RUB,RUB,1/15/17 12:43,8337.91
32-2809181,HUF,NZD,9/15/16 20:59,3506.44
28-9271287,CNY,BRL,8/22/16 1:27,8546.69
55-5775210,COP,HRK,9/13/16 0:55,9453.63
11-7863541,XOF,THB,2/16/17 10:41,8407.05
17-6906219,PHP,USD,11/28/16 9:15,7753.56
79-7493278,PHP,PLN,4/30/17 4:19,3228.1
97-3393887,PLN,EUR,5/4/17 20:30,7823.89
66-7501197,CNY,MAD,12/24/16 12:40,2127.87
84-2386252,ARS,EUR,1/18/17 6:26,9702.08
19-2809097,IDR,IDR,1/14/17 10:06,4136.34
58-4722871,CNY,RUB,5/29/16 12:51,6756.34
63-7709401,USD,NZD,4/29/17 18:53,5258.74
58-7329914,MMK,PHP,7/28/16 12:30,757.94
99-7355369,CNY,RUB,9/15/16 3:44,9668.88
64-8658676,SEK,PHP,9/7/16 5:50,5042.6
01-5694815,PLN,NOK,11/18/16 15:29,5469.57
26-9725469,TZS,KRW,7/12/16 13:47,6543.27
23-0255512,VEF,EUR,7/13/16 3:48,6754.45
00-8963544,CNY,CNY,4/19/17 15:02,4180.66
39-8910088,MMK,CNY,4/9/17 0:22,6426.12
77-4515540,CNY,THB,12/22/16 9:03,3113.08
45-9591287,RUB,HNL,6/28/16 9:44,3280.28
46-9157001,GTQ,THB,3/27/17 0:20,7291.45
20-2232618,EUR,PLN,9/9/16 7:31,9895.26
91-4051118,NGN,SEK,2/4/17 9:37,1758.31
17-3580076,CAD,CNY,12/16/16 9:11,9388.01
52-8979757,COP,NIO,12/10/16 4:15,6535.92
04-8683226,CZK,ALL,1/7/17 15:57,4256.5
88-5830714,MGA,ZAR,10/14/16 21:58,2889.66
46-7873092,VND,BRL,12/21/16 19:57,2775.54
41-4389217,EUR,THB,4/11/17 2:32,486.14
95-6581772,RUB,CNY,3/16/17 8:18,270.81
49-9743938,CNY,ALL,4/19/17 7:54,6692.82
20-8304886,UAH,SEK,8/17/16 5:44,8898.87
38-5095640,SYP,COP,7/18/16 7:44,9597.46
38-6018961,XOF,EUR,11/13/16 23:29,7304.72
66-3160785,ARS,SEK,7/8/16 22:19,8350.97
53-9915048,USD,CLP,1/5/17 23:38,5568.39
30-5337928,CNY,RSD,2/27/17 14:58,6761.5
48-6502879,DOP,BRL,2/27/17 13:24,2403.33
08-2140175,UYU,EUR,6/20/16 23:29,2288.77
05-5739695,IDR,VND,9/2/16 5:26,6211.98
97-5359952,PKR,NGN,7/10/16 22:14,9920.04
24-0595343,SEK,JPY,8/26/16 15:05,360.77
25-5960070,IDR,CNY,5/21/17 2:31,1489.66
71-3429201,CNY,CNY,1/7/17 9:20,6999.62
84-3511342,EUR,GBP,9/8/16 23:48,558.35
08-5562429,BRL,CNY,11/16/16 11:02,3291.6
62-5031064,CNY,XOF,5/14/17 18:27,4991.15
34-2130755,KZT,CNY,6/30/16 14:28,8640.34
10-7089296,CNY,EUR,3/9/17 16:17,6671.3
36-1975379,RUB,PHP,5/31/16 11:45,7734.38
63-7296916,KES,EUR,9/15/16 8:43,6940.23
71-2731466,EUR,CNY,5/4/17 16:37,3162.23
26-7663408,CNY,RUB,11/17/16 17:36,8694.38
78-0013932,RUB,MYR,12/11/16 22:26,9072.42
04-6404320,CZK,BRL,12/28/16 3:21,1834.37
71-5221401,AOA,IDR,10/27/16 8:36,1577.82
87-0928798,MMK,PLN,10/14/16 23:07,2463.82
75-8512983,IDR,BRL,11/29/16 1:58,3183.25
28-7809930,RUB,HRK,4/1/17 13:20,5937.75
09-7364784,KZT,PHP,9/5/16 2:32,7178.69
14-8751185,CNY,PEN,12/20/16 4:40,655.42
31-5841705,CNY,CNY,2/27/17 3:22,9608.5
87-1018459,YER,SEK,5/4/17 11:17,5758.29
28-3424574,CNY,CNY,10/31/16 11:09,2109.48
87-2133971,USD,IDR,4/24/17 16:24,1229.54
74-8366557,BRL,EUR,5/1/17 21:15,4183.7
42-5271973,ZAR,EUR,10/12/16 5:10,7089.69
04-6178421,THB,BTN,12/10/16 4:25,6195.3
66-0466239,PHP,EUR,6/30/16 0:30,423.73
12-7835599,MYR,YER,11/25/16 2:53,3122.24
59-0384208,EUR,PEN,5/22/16 15:54,4391.39
14-7726650,RUB,MXN,11/1/16 8:25,7623.87
71-9023758,IDR,CNY,5/14/17 21:57,8984.28
70-0096996,EUR,LTL,11/5/16 9:53,1526.64
08-2782005,CNY,PLN,4/30/17 6:58,898.07
83-3300231,IDR,CNY,6/28/16 6:35,2153.07
97-0630175,HNL,EUR,10/24/16 3:44,6103.36
52-5246766,RUB,SEK,6/27/16 10:37,2365.59
67-2651277,HRK,PHP,12/19/16 10:58,5715.11
37-6537516,CNY,CNY,7/23/16 11:30,720.31
93-8888174,PLN,CNY,8/15/16 0:51,7019.41
89-3728556,CZK,EUR,5/7/17 0:38,6302.92
85-6054014,IDR,COP,1/2/17 11:09,7823.12
14-2835228,PLN,PEN,5/22/16 20:52,3583.48
94-4841596,MAD,MYR,4/29/17 14:47,5938.09
83-2469857,AMD,CNY,6/14/16 1:12,6792.35
26-4197340,PHP,RSD,12/25/16 21:25,9071.79
87-6364564,CZK,UZS,6/8/16 9:25,8693.96
37-5377343,CNY,RUB,9/27/16 6:00,3285.09
01-4209364,NGN,PLN,12/2/16 11:02,8671.43
03-3695857,RUB,UAH,10/14/16 14:45,4085.67
70-3955667,CNY,CNY,11/13/16 7:15,9666.13
69-3615116,LAK,IDR,12/20/16 7:29,2545.34
94-3099752,UAH,EUR,3/31/17 10:48,8436.96
06-7597151,PLN,CNY,10/8/16 19:58,6269.02
19-8188671,ILS,IDR,6/14/16 22:05,9061.31
96-8317563,RUB,CNY,11/10/16 1:29,7798.07
59-1775047,BOB,EUR,7/28/16 20:21,4740.62
39-1193258,CRC,IDR,3/7/17 16:55,4342.45
12-5723604,PHP,CNY,12/31/16 20:38,2108.1
88-7085943,UAH,JPY,11/26/16 17:31,5830
95-4755503,BRL,RUB,1/1/17 7:11,9944.06
22-9574566,MNT,IDR,7/31/16 7:55,1920.26
45-0741806,PKR,ZWL,12/12/16 8:36,4448
35-6493705,MYR,UAH,12/28/16 0:28,1193.33
08-2796269,BRL,CNY,8/9/16 6:42,2947.45
63-1966813,CAD,PEN,3/4/17 7:30,4038.07
36-2934963,RUB,IDR,10/29/16 12:30,6297.74
78-0247632,USD,BRL,6/6/16 5:20,5320.04
56-3739242,SEK,CNY,5/18/17 22:52,8296.22
70-5886696,PEN,CNY,2/27/17 21:33,2473.74
27-6615767,CHF,IDR,8/1/16 20:37,974.81
65-2202127,BRL,VND,8/18/16 12:14,7133.8
64-2750169,IDR,EUR,9/4/16 4:23,9813.96
77-4925013,EUR,LAK,12/28/16 9:37,1393.81
49-9647928,SEK,YER,2/14/17 11:13,6103.88
66-0008560,IDR,PHP,9/10/16 21:35,7382.12
44-2760813,COP,EUR,8/1/16 7:37,7785.84
